Partition,Average Curvature Times 1000,k,adjterm,kfix,time,num_edges,density,avg_clustering,number_of_edges
3278,997.2871114669134,0.9972871114669134,0.0027128885330865993,0.7287111466913401,2018-02-16,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320e910>>,0.2284066022114203,0.4856268808932742,4276
3279,997.331760302786,0.997331760302786,0.00266823969721397,0.733176030278603,2018-02-20,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320e940>>,0.2596549329629827,0.5076539229926842,4861
3280,997.4040222848574,0.9974040222848575,0.002595977715142528,0.7404022284857472,2018-02-21,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320e970>>,0.2333742855616687,0.4938593978607311,4369
3281,997.4526850173512,0.9974526850173512,0.0025473149826488184,0.7452685017351182,2018-02-22,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320e9a0>>,0.2571443833128572,0.491430368536861,4814
3282,997.4864797319104,0.9974864797319104,0.0025135202680895974,0.7486479731910403,2018-02-23,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320e9d0>>,0.2751989744137599,0.5038146887741423,5152
3283,997.4717748923,0.9974717748923,0.0025282251077000106,0.7471774892299989,2018-02-26,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320ea00>>,0.3383366273169168,0.5325905337251616,6334
3284,997.3750004177782,0.9973750004177782,0.002624999582221843,0.7375000417778157,2018-02-27,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320ea30>>,0.2966187703648309,0.5271397604283047,5553
3285,997.2749554230124,0.9972749554230125,0.002725044576987523,0.7274955423012477,2018-02-28,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320ea60>>,0.2832647828641632,0.5296984314751553,5303
3286,997.3773265444293,0.9973773265444292,0.0026226734555707676,0.7377326544429232,2018-03-01,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320ea90>>,0.3877463810693873,0.5784653717884758,7259
3287,997.362835953013,0.997362835953013,0.002637164046986995,0.7362835953013005,2018-03-02,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320eac0>>,0.3858768228192938,0.5820963316823453,7224
3288,997.3348971835654,0.9973348971835654,0.002665102816434617,0.7334897183565383,2018-03-05,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320eaf0>>,0.3952246140697612,0.594252140730009,7399
3289,997.26843162357,0.99726843162357,0.0027315683764299603,0.726843162357004,2018-03-06,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320eb20>>,0.3559638908177981,0.5858311199300433,6664
3290,997.2451461115344,0.9972451461115344,0.002754853888465636,0.7245146111534364,2018-03-07,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320eb50>>,0.2915976710645799,0.5512896142081148,5459
3291,997.2514454328034,0.9972514454328034,0.0027485545671965816,0.7251445432803418,2018-03-08,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320eb80>>,0.241279846162064,0.5114285625457486,4517
3292,997.204394191203,0.9972043941912031,0.002795605808796897,0.7204394191203103,2018-03-09,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320ebb0>>,0.2628598899631429,0.527814796131913,4921
3293,997.2270053907018,0.9972270053907019,0.0027729946092981406,0.7227005390701859,2018-03-12,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320ebe0>>,0.3256236312162812,0.5693027418226624,6096
3294,997.1175412910678,0.9971175412910678,0.002882458708932223,0.7117541291067777,2018-03-13,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320ec10>>,0.242561828962128,0.5285712628094772,4541
3295,997.0980597087072,0.9970980597087071,0.0029019402912928705,0.709805970870713,2018-03-14,<bound method Graph.number_of_edges of <networkx.classes.graph.Graph object at 0x49320ec40>>,0.245980449762299,0.5384144776395875,4605
